sku,category,category_label,title,url,image_count,first_image,description
LC0599,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-982064171723-svetovaya-kompozitsiya,36,https://static.tildacdn.com/stor6665-6363-4536-a534-386335343530/811dd82dabb774bbab022c003a82d811.jpg,"Composition and element size can be anything, fully custom-made. Elements size: L125mm, H160,220,300,380mm The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0005,decorative-compositions,Decorative compositions,Decorative composition,https://vargov.ru/decorative_compositions_vargovdesign_ru/tproduct/727030675-943291223831-dekorativnaya-kompozitsiya,6,https://static.tildacdn.com/tild3033-6434-4532-b562-323161306530/1.jpg,"Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0001,decorative-compositions,Decorative compositions,Decorative composition,https://vargov.ru/decorative_compositions_vargovdesign_ru/tproduct/727030675-766916353081-dekorativnaya-kompozitsiya,6,https://static.tildacdn.com/tild3037-3836-4337-b765-633666316237/2.jpg,"Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0018,decorative-compositions,Decorative compositions,Decorative composition,https://vargov.ru/decorative_compositions_vargovdesign_ru/tproduct/727030675-949833006351-dekorativnaya-kompozitsiya,7,https://static.tildacdn.com/tild3838-3263-4230-b436-633037303633/1.jpg,"Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0026,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-111152103831-svetovaya-kompozitsiya,7,https://static.tildacdn.com/tild6263-3362-4231-a461-623662313432/1g0023.png,"Price shown is per single element L600mm, D25mm Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0025,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-993847626741-svetovaya-kompozitsiya,8,https://static.tildacdn.com/tild6162-3131-4239-b737-613466653130/1g0019.png,"Price shown is per single element L300mm,D120mm Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0029,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-423341394921-svetovaya-kompozitsiya,4,https://static.tildacdn.com/tild3535-6437-4365-b434-353133303738/photo.jpg,"Price shown is per single element H250mm, D120mm Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0024,decorative-compositions,Decorative compositions,Decorative composition,https://vargov.ru/decorative_compositions_vargovdesign_ru/tproduct/727030675-160513443831-dekorativnaya-kompozitsiya,5,https://static.tildacdn.com/tild3737-3638-4164-b263-313739653031/1g0031.png,"Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0033,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-700303260761-svetovaya-kompozitsiya,6,https://static.tildacdn.com/tild3063-6632-4631-b435-306436626563/18.jpg,"Price shown is per single element W250mm Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0035,sculptural-decor,Sculptural compositions & decor,Wall composition,https://vargov.ru/decor_and_sculptural_compositions_vargovdesign_ru/tproduct/727172771-322984893621-nastennaya-kompozitsiya,12,https://static.tildacdn.com/tild3762-3336-4132-b038-663930313665/3-3.jpg,"Price shown is for the whole composition D900-950mm Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0031,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-721894048331-svetovaya-kompozitsiya,8,https://static.tildacdn.com/tild3739-6234-4561-b765-346638376139/photo.jpg,"Price shown is per single element H300mm, W120mm Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0034,decorative-compositions,Decorative compositions,Decorative composition,https://vargov.ru/decorative_compositions_vargovdesign_ru/tproduct/727030675-558794771441-dekorativnaya-kompozitsiya,19,https://static.tildacdn.com/tild3032-3530-4039-b834-346361346463/14.jpg,"Price shown is per single element L150mm Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0023,floor-table-lamps,"Floor lamps, sconces & tabletop art objects",Floor lamp,https://vargov.ru/floorlamps_and_tablelamps_vargovdesign_ru/tproduct/727178542-850569515171-torsher,25,https://static.tildacdn.com/tild6664-6439-4935-b663-356463393833/10015.png,"Price shown is for the whole composition H175mm Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0021,decorative-compositions,Decorative compositions,Decorative composition,https://vargov.ru/decorative_compositions_vargovdesign_ru/tproduct/727030675-732701914721-dekorativnaya-kompozitsiya,6,https://static.tildacdn.com/tild3033-3438-4166-b264-616233636232/2.jpg,"Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0037,decorative-compositions,Decorative compositions,Decorative composition,https://vargov.ru/decorative_compositions_vargovdesign_ru/tproduct/727030675-104432255321-dekorativnaya-kompozitsiya,21,https://static.tildacdn.com/tild6263-3764-4165-b335-333432393931/17.jpg,"Price shown is per single element L150mm Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0036,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-669808976301-svetovaya-kompozitsiya,8,https://static.tildacdn.com/tild3633-6631-4833-b538-623736393565/6.jpg,"Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0028,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-588418343071-svetovaya-kompozitsiya,9,https://static.tildacdn.com/tild3765-6166-4735-a139-626139376238/1g0027.png,"Price shown is per single element L300mm, D120mm Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0048,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-908887479971-svetovaya-kompozitsiya,6,https://static.tildacdn.com/tild6431-6634-4563-b232-636131623939/64v54.jpg,"Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0062,lighting-compositions,Lighting compositions,Lighting composition,https://vargov.ru/lighting_compositions_vargovdesign_ru/tproduct/725740400-535825536531-svetovaya-kompozitsiya,20,https://static.tildacdn.com/tild3234-6135-4266-b239-386165306430/10003.png,"Price shown is per single element D50mm, L400-500mm Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0060,decorative-compositions,Decorative compositions,Decorative composition,https://vargov.ru/decorative_compositions_vargovdesign_ru/tproduct/727030675-247652605921-dekorativnaya-kompozitsiya,7,https://static.tildacdn.com/tild3733-3735-4662-b165-623361666130/30.jpg,"Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
LC0088,decorative-compositions,Decorative compositions,Decorative composition,https://vargov.ru/decorative_compositions_vargovdesign_ru/tproduct/727030675-848323371481-dekorativnaya-kompozitsiya,5,https://static.tildacdn.com/tild6130-6666-4562-b636-636431386635/4.jpg,"Custom-made compositions in any size and any number of elements To calculate the number of elements needed for your desired composition size, as well as production and delivery cost, please contact us via WhatsApp The warranty applies only to the original product 3D model (max, fbx) at actual production scale: download the 3D model"
